Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
1514,2.25,0.01,600,1,300000.0,2.9285291004864887e-05,0.00014085310510780763,0.00025523465928788304,1.6125973391484954e-05,-4.7775733048754275e-06,-1.157498142198795e-05,2.9963907765141306e-05,-0.00022145508038336537,2.2701206347578298e-05,1.685323863395975e-05,0.00010156527721416527,3.955650626573262e-05,2.7481875033325065e-05,3.736815543948296e-05,0.00013779526852189847,2.690923236246096e-06,-4.29580092671004e-05,2.0421312854298897e-05,-2.4290920891122092e-05,-0.0002105929570856533,1.4806340968482236e-05,-3.589061091753848e-05,-0.00027346843434484966,-0.0001598038097084299,2.3526919635420216e-06,-1.0375299547789528e-05
1515,2.25,0.01,600,1,300000.0,-0.00014405883175255346,0.0002044099023008978,1.555297054822198e-05,-9.088888744629192e-06,4.919470364199872e-05,-4.284155775381211e-05,-8.133547520235685e-05,0.00020910388717590808,2.5198944951297567e-05,7.429827438381009e-06,-0.00025992749842518835,-0.000297158105111993,-1.2122269062426917e-05,4.435869286114657e-05,9.712118763378495e-05,0.00016298290093194406,1.322312261072268e-05,-3.3949878672043975e-05,-0.00017788246849273333,-0.0001300145079119647,1.5370836314753673e-05,-2.4979153659460718e-05,0.00023582055444223803,0.00010396221129167977,4.297756672379314e-05,3.868113672018458e-05
1516,2.25,0.01,600,1,300000.0,0.00014634564995333072,0.00017150668480488699,-0.00011669545380120852,-0.0001246548635227831,-1.143566827150446e-05,-3.9606590577783834e-05,1.4709462782078674e-05,0.00017254333469719036,-2.228267724918065e-05,-2.0630532805623847e-05,-6.73404897834014e-05,-0.0001840776295483893,-4.447284476174415e-06,2.5802640899220428e-05,-0.00012606911152859626,-0.000249660560273934,3.221824005999451e-05,-4.244094658201971e-05,0.00015027349983193049,-0.00024569631212846446,5.159005656151792e-06,-1.324470717178494e-05,9.175607178239407e-05,-0.00021659337373425812,1.700199493808687e-06,2.3809202272096447e-05
1517,2.25,0.01,600,1,300000.0,-0.0002643830135608724,-0.00019707197161116012,-0.00022618238228325676,-0.0001978448287409664,-2.0299791805098122e-05,1.7464777817130475e-05,-0.0001299780370953312,-0.00015912832304172968,3.8930723911921864e-05,-1.7972013016772647e-05,-0.00025670541674795627,7.795180432760727e-05,-9.21166727908308e-07,3.418891030600543e-05,-0.0001151699921853587,-0.00019222226888561552,-1.3397805382679927e-05,-3.444548658115495e-05,-0.0002704512767920693,-0.00013154256919893515,4.404709703195627e-05,-1.9920739657839516e-05,-0.00023514584802535222,0.0001088341473240884,-1.1249421001446317e-05,-2.4429127620292758e-05
1518,2.25,0.01,600,1,300000.0,-9.680572025530849e-05,0.00022129336066129267,0.00019056804478469826,-0.00025308539065986276,2.323899146785484e-05,-1.9896479950421464e-05,3.915847918796678e-05,6.925683944667874e-05,3.3752948417856584e-05,-1.964679270815305e-05,0.0002693471466891729,-0.00018945136850448825,4.7893029209612326e-05,3.36404687691613e-06,2.0056140450135367e-05,-0.00011352187858832498,1.144208680429268e-06,2.0742020774266787e-06,-0.00026376076483714184,0.00022140798213306207,4.424225569014685e-05,4.4768569109989206e-05,-0.00027665583198392555,4.719410859741163e-05,-4.401174176452571e-05,-4.690570668982654e-06
1519,2.25,0.01,600,1,300000.0,-0.00017550480916032188,4.049188478798667e-05,2.6239131022927267e-05,-3.0733377010845955e-05,2.606776184929631e-05,-8.345139352755384e-06,-0.00015414436877865225,0.00017956134742547463,3.376279441541912e-05,1.5903018018012863e-07,-0.00022820317970710324,3.3613400699259355e-05,-2.50811637470026e-05,-2.9855070388155826e-06,-0.0002625125199744723,-5.605390758302311e-05,-2.430737017389483e-05,1.4752533022182575e-05,-0.00028741367133740074,2.0113622495092516e-05,7.67853197100308e-06,4.6993733941289e-06,-9.5038218415838e-05,-0.00023317695097134345,-4.1432507805209915e-05,3.6388406704441986e-05
1520,2.25,0.01,600,1,300000.0,-9.152915991327853e-05,-0.00028621492804836116,8.267762260557703e-05,0.00012372759931544934,4.841875055781608e-05,3.5802237229778885e-05,-0.00020175524998760367,-0.00029765671928550836,-4.9280988414597507e-05,1.9783968222160138e-05,-1.683200434427596e-05,-0.00012071925329799907,1.9832243860230385e-06,1.5013903390104632e-05,2.7864256427383128e-05,-0.00010097759456699208,2.39218025336443e-05,-2.6881466433656566e-05,-1.4964340617962398e-05,0.00013929750232285918,-4.443263448436657e-05,1.0960654510694933e-05,0.0001380770869361279,5.4697158010731325e-05,-1.223737582360875e-06,-3.936716306880758e-06
1521,2.25,0.01,600,1,300000.0,-0.00016113676840612547,-0.00018562567090286608,9.510077465371767e-05,-0.0002804563158706294,-2.0412400959125555e-05,2.121972323451707e-05,-0.00026082091422149765,0.00021702224424560913,3.2499613871396114e-07,2.5389174173033286e-05,-0.0002357323438912976,9.027682071948524e-05,-6.396881756948684e-06,-2.7618913395360414e-05,1.1690054148234038e-06,-0.000282287249301863,-4.384371997249293e-06,-3.34431871910336e-05,-0.00024159035314898347,0.00020845208356906072,-2.7745380673516173e-08,4.0898026851832214e-07,7.930395451525999e-05,-0.0001382448983397413,1.5158047956618209e-05,7.664997297503708e-07
1522,2.25,0.01,600,1,300000.0,-0.00020978131345223702,9.861983664317557e-05,-0.00010644691639656088,-0.0001306150558857266,-4.479811895031507e-05,1.6491527570924184e-05,0.00011092427889188326,0.00012213382564001,-2.1804257485764267e-05,4.218067197501841e-06,-0.00011094589782171318,9.312599208028213e-05,6.988850700964643e-06,-2.700010240522058e-06,-7.066085001394544e-05,0.00015121538590123014,7.275350808514156e-06,-4.224915551413322e-05,2.9658657648497244e-05,5.890725531246103e-05,4.397380259302649e-05,1.6234643066286718e-05,-9.869802590413621e-05,1.6271711584864973e-05,4.67298817936045e-05,-2.4491099133401794e-05
1523,2.25,0.01,600,1,300000.0,-0.00012592158956585417,-0.000126556153406968,0.00019394736742468088,-0.00023153871894577896,3.44060723389026e-05,3.374590516608349e-05,-0.00011672687944424932,6.213247737487217e-05,4.5252619209269254e-05,9.227237882982963e-06,-8.697932526672582e-06,0.00017205358693801216,-3.8155184819784006e-05,-4.211784228140866e-05,4.9783942718493134e-05,0.00016305179364215774,-2.4309570580380558e-05,-3.660494999869928e-05,-0.0002937629911634601,-0.000240510488375912,-1.4751423299588227e-05,1.546058550460473e-05,-6.159759768027345e-05,-0.0002082641772171141,-6.3046597858711125e-06,3.819931002529226e-05
1524,2.25,0.01,600,1,300000.0,8.77520433118402e-05,-0.00024949442583415733,0.000293881333724128,-1.0869826905485539e-05,-2.09509586817897e-05,-2.6728155377316376e-05,-6.441818066545211e-06,-0.00023473326368756299,-3.9658452138316627e-05,1.2049184707405064e-05,1.1307942836657819e-05,0.00027629929555452213,-1.2691766020942964e-05,8.135876523706538e-07,-0.00012746672276688146,8.772158189717283e-07,2.0770561759246758e-05,3.587974313465504e-05,-3.346259178616201e-05,0.00018724011954367496,3.7412446773252366e-05,-1.0235632940600918e-06,0.00013304398380593272,4.280770628041242e-05,-2.5640434023564676e-05,-2.5076684795449155e-05
1525,2.25,0.01,600,1,300000.0,2.2672148436724557e-05,0.00017908345970698436,-0.00022784976147917178,-0.0002893144571093842,-3.4966408103031854e-06,-3.475153238915697e-05,-9.191528820198631e-05,0.00014071733112641335,2.1374823138118006e-05,-2.079947989910761e-05,-0.0002964948584461841,-9.094350802666947e-05,-4.144830623985854e-05,1.8075969664172916e-05,0.00018195809612713817,-4.4637888094864236e-05,-4.787328934580487e-05,-9.479537942866334e-06,0.00028819706376143577,3.0190225133394438e-05,-2.7393538990430477e-05,-3.5285261505214454e-05,2.5940058431385394e-05,0.00018822723150396922,1.3458841386641998e-05,1.236593918159995e-05
1526,2.25,0.01,600,1,300000.0,3.3215138974579796e-05,0.0002101213695904595,0.00014377204408265584,-0.0002804343973090501,7.111116703963435e-06,1.3060685986140186e-05,0.0002933276546751375,-9.947677575936227e-05,-2.3063412845615427e-05,9.39554571455128e-06,-5.591479510616429e-06,-6.210967432150304e-05,-2.5315108015664302e-05,4.96830381460537e-05,-0.00016274187403192788,3.1864928074068705e-05,4.5237093160604e-06,3.439969957740932e-05,-0.00025800476925299403,-0.0001359483984635676,2.5385667365385795e-05,1.8522823906489667e-05,0.00011108586574242574,0.00028242601116611074,-2.53774639366272e-05,3.9811012572631354e-05
1527,2.25,0.01,600,1,300000.0,2.0868110788994085e-05,-0.0002121649095173046,0.0001340480892413553,0.0002964380420405611,1.1368052648486248e-05,-3.834572499401764e-05,0.00012552044509957986,-0.00011037640295591229,1.717277281479394e-05,4.0087627540934396e-05,0.00023167493402654243,-0.00019404604431583731,3.218986679579277e-05,1.4687688198938616e-05,-3.855666141082658e-05,0.00025522741019154725,3.959146896113352e-05,2.5762578777280193e-05,-0.00014810379719948385,0.00014678412729934485,7.857657455036779e-06,1.2805901049325305e-06,0.00022015488155250213,-0.00027268005646120965,-4.270637564349871e-05,-1.371967115952855e-05
1528,2.25,0.01,600,1,300000.0,-0.00021404301964376602,-0.00013892470704484803,-3.332857508066674e-05,0.00027737237575890756,2.7222467245746093e-05,1.8676989067826882e-05,-0.00012192878542560608,0.00011627723627992729,-7.418724459414871e-06,-3.8199532404732095e-05,-0.0002967026124862103,-0.00011024511559030341,-2.5336157035500874e-05,7.994842875487144e-06,-0.00029845861399752587,-5.416499615965134e-05,-3.325337680174996e-05,-4.9042918780529565e-05,-0.0001166721258606699,9.851838101284635e-05,-1.8341308577549376e-05,9.849123669595255e-07,5.7555859419387205e-05,0.0002112495768587784,1.2075047424391456e-05,1.9594737082287413e-05
1529,2.25,0.01,600,1,300000.0,0.00012383044090848145,0.0001700175273521677,6.120269232680672e-05,-9.274853722457984e-05,-2.1114764268905972e-05,-1.834348730039721e-05,0.000122533563081239,-9.084898911213037e-05,1.9895869697881276e-05,3.6847337181918116e-05,-0.00028479110728224424,0.00024692424154586326,-4.520218129920429e-05,2.140923083424941e-05,0.00016342473522013305,0.00026151053516461066,-2.664420390806327e-05,-1.0434092541860008e-05,2.3558411061577918e-05,8.640739666142375e-05,3.975944872346591e-05,4.922469712650653e-05,5.2401052914680005e-05,-0.0002873548721474815,-2.0357222876174898e-05,3.041652282423842e-05
1530,2.25,0.01,600,1,300000.0,0.00011279714574095553,0.00023379244587983845,0.00013537271722181295,-2.7851090618206205e-05,2.5955192810977265e-05,-7.695493250646402e-06,0.00011848364522058801,0.0002003210109709172,-2.1637240508227086e-05,4.596574077602027e-05,7.893734841667638e-05,0.00016023805632514013,-3.73763904951286e-05,-4.720631674769424e-05,6.787049712639055e-05,-0.0001877204106642268,-3.9187059838199936e-05,3.2367381641401644e-05,-0.000163135858929875,0.00012642142865573248,-2.839403179850383e-05,-4.4823640293042776e-05,0.0002583370599255885,-9.900669519632562e-05,-3.439294921176857e-05,3.33617758438082e-05
1531,2.25,0.01,600,1,300000.0,0.0001065627411318983,-0.0002930118671152811,0.0001221569014111051,0.00010244270164615552,3.250386473313165e-05,1.555030826658613e-05,-0.0002228118615029835,-0.00021856277628791898,-3.750837481711264e-05,6.848283983164769e-06,6.814916843502785e-05,-5.24738903817194e-05,1.497523055287931e-05,-7.637446088410468e-06,0.000186260949128617,8.260725535059392e-06,2.457132084042897e-05,-1.1518424044909904e-05,-0.00013697681370285396,-3.628941409862231e-05,-1.3741238613107262e-05,3.1748144793753825e-05,-0.00011873034799378016,0.00024514337748072877,6.054521853621453e-06,-3.5960849198699845e-05
1532,2.25,0.01,600,1,300000.0,0.00013194618339223486,0.0002150102277436832,-0.0002064489566994385,-7.14890011599972e-05,-3.39362203623664e-05,2.8929423972142306e-05,0.0001893355517106539,-0.00011915300876463091,3.931417946426347e-05,-3.510471089715809e-05,2.62837969553138e-05,-1.9351187686388863e-05,-2.232703878703514e-06,-4.368723712314696e-05,-0.00028219135664760787,0.0002993397668494136,1.4739609248011553e-05,-1.914838101320066e-05,0.0002114919635229998,-1.6070424049602317e-05,-8.148341070008246e-06,-3.396945296091055e-05,-0.00010994397723302325,8.948325210396272e-05,-2.606305291825486e-06,1.4384456712056598e-05
1533,2.25,0.01,600,1,300000.0,-6.367929401691273e-05,-8.595298445303616e-05,7.978819247711597e-05,0.00019309017414429077,1.4177458703634555e-05,-3.3353847702800605e-05,7.818404187341893e-05,0.0002994596956707707,3.7319494496269825e-05,4.582198240265285e-05,-9.050962988015572e-05,-0.00014056422301951725,-2.858958127616388e-05,-4.104621273047331e-05,-9.019767883821446e-06,-2.2052952982090375e-05,2.7504642367340194e-05,-1.2157479903243025e-06,-0.0002449628737343641,-0.00012023149254882786,-2.6617383667050688e-05,-1.2157162207478392e-05,0.00020712676666776543,-0.00011639218513414493,-1.9435465052773905e-05,1.958443173903294e-05
1534,2.25,0.01,600,1,300000.0,1.240942547733252e-05,-0.00025613325920485384,-8.69670482240311e-05,-1.0457521258460886e-05,-4.404804966656879e-05,1.663506401530033e-05,0.0002646610532804638,2.6043235108866194e-05,-2.7836941116717362e-05,4.09699179509141e-06,3.6211337634086945e-05,-7.985239110070569e-05,-1.195559513014768e-06,-1.3970448909777654e-05,2.1446680257437237e-05,0.0002563315195746433,2.19653066077992e-05,1.0961764774327951e-05,-0.00020064304460337275,-0.00015976782486481169,-6.261108767915139e-06,1.2134394828482743e-05,0.00010931542592864079,-0.00028308924372401513,-1.7989690215092444e-05,2.791178722553908e-06
1535,2.25,0.01,600,1,300000.0,-9.062838985289068e-05,1.5827157147389986e-05,0.00021777655423474055,-0.0001685396258904448,-3.7708594013468404e-05,-2.921163810308336e-05,-0.0002297681714094411,0.00026625714304124903,2.8683925031640455e-05,2.1893663202927595e-06,-4.4985142011214735e-05,0.00011770888769256155,-3.544402117245642e-05,-1.1186195722906955e-05,-0.0001320843042650714,-0.00028741836159150924,-1.1721127839555787e-05,2.3759760449775477e-05,0.00010736067864323132,1.8488274470601998e-05,4.2357811748764636e-05,-3.162055293214098e-05,0.000181210210743458,9.322977282317455e-05,4.621528035116836e-05,-1.2656900172475604e-05
1536,2.25,0.01,600,1,300000.0,-0.0002192284196766858,3.3084427291336167e-06,0.000244625594966997,1.8868993593925624e-05,9.797133466248288e-06,4.891509061968417e-05,0.0002946003984150805,0.0001672507751495335,-2.9295369841599074e-05,5.076082279983774e-06,-0.0002588856674370539,-0.00012397452071938282,-5.518397123036709e-06,-4.283005617454914e-05,0.00014082638396032505,-0.0001493547911643486,1.9744689690662003e-05,-2.341065287294182e-05,-0.0002457014083540329,0.00013274707669766087,-4.34261137562186e-05,2.5049580842576866e-05,-0.0001928023798317391,-0.00029394520022648165,-4.7030391082693216e-05,-1.4282846116892326e-05
1537,2.25,0.01,600,1,300000.0,0.0001637997874532187,0.000164898461508728,0.00017499889160505747,-0.0002977328190350075,-1.4196838923644418e-05,1.2587758178736888e-05,0.00026231861373008297,-6.602312436024691e-05,-3.3616144607269306e-05,2.707824586057343e-05,1.9081139182376835e-05,0.00016758924792550976,-4.085948036339718e-06,-1.975565280925893e-05,1.4262988791720072e-05,-1.2331774203022086e-05,3.64031281465839e-05,3.50685487941684e-05,-0.00013419274828256573,-0.00022582993881811015,4.050655330728607e-05,-2.187658205514539e-05,-8.628229959722498e-05,-0.0002251488058362683,-3.9593667487880505e-06,1.4782110206743107e-05
1538,2.25,0.01,600,1,300000.0,3.076072313819777e-05,-0.00016857778191084312,7.815073546553632e-05,-0.00021478098572462115,3.857059224612898e-05,-3.893405525296644e-05,4.10194490732939e-05,0.00027822595074559873,-4.998280010547082e-05,1.1692195191365894e-05,0.00021679806274370323,-4.0711377229918605e-05,-1.3685033570131201e-05,4.616014350882927e-06,-0.0002688985207047618,-0.000210524594930008,-4.508661122553147e-05,2.40118768841038e-05,-2.900045256086281e-05,0.00012139969995013508,-8.152576109020169e-06,3.4189917962094027e-06,-0.0002200909990076051,8.648785006860714e-05,-4.72674848199873e-05,-3.57782893232967e-05
1539,2.25,0.01,600,1,300000.0,-5.439256351828174e-05,-0.00013496834930972924,7.844119836887217e-05,-5.670704544158715e-05,2.113744402916472e-05,2.93376986313655e-05,-0.00020708207064383156,0.0002344049058359597,-3.8153816334427735e-06,8.514510483749253e-06,5.3154100354053815e-05,-0.00015348232584670924,-7.844454829488635e-06,9.649083537570045e-06,-0.00028580775202305294,-0.0002656988964302284,-2.2430617532950493e-05,2.532343210201478e-05,0.00021056971105686792,0.0002997990152179653,-2.024579176216636e-06,3.6356926141159906e-05,-7.979821180152441e-06,-4.1824163330314264e-05,1.1032492602390762e-05,1.1822248784027141e-05
1540,2.25,0.01,600,1,300000.0,0.00028782381731190656,8.686770313837448e-05,-0.00018753121984632133,-0.0002638821695697597,3.0639136794984326e-05,3.238500416501359e-05,0.00010242534073368639,6.919522852113933e-05,-4.840038068003693e-05,1.3031354905317548e-05,-7.490634070188802e-05,-4.475478450274373e-05,1.4080113110810168e-05,1.6975111935110133e-05,0.00023608948254024055,-0.0001300433543096932,-3.3100979403524e-05,2.600608733351389e-05,0.0001802726513074287,-0.00016865659294342626,-8.526410922137483e-06,-4.133208955986675e-05,-0.0002748822240404513,0.00017887013976153272,-4.837290735331811e-05,2.3610357651480174e-05
1541,2.25,0.01,600,1,300000.0,3.768885685003176e-05,-0.00023799471190285123,-7.864935963362092e-05,-6.026897759184367e-05,1.7692675279082827e-05,2.9787175870429058e-05,-6.849722219165724e-05,-0.000140299519194064,-1.9124129227756705e-05,-9.853772020278742e-06,-0.00022225397509735757,-0.0001921580494734621,-3.343760370027815e-05,3.8369825436918136e-05,8.288171574936617e-06,0.00020293102134625766,2.757070322100244e-05,8.624494171851237e-06,-0.00023977922151303946,0.00020864492963662773,-3.061565369649091e-05,3.789209312938058e-05,-0.00022040432086011907,-6.226041255921519e-05,-2.197293725327888e-05,-3.0277580846380737e-05
1542,2.25,0.01,600,1,300000.0,-3.713802227730569e-05,0.00012703228614122412,-5.015449746721912e-05,6.148211458210028e-05,4.822484571910168e-05,-3.213761662937676e-05,-5.47653407562815e-06,0.0002909900615030245,-2.3092149182953915e-05,4.1138456765024355e-05,0.00016114837349220045,-0.00016595985766360263,5.931613970010996e-06,-3.0281456425360655e-05,0.00012540576389329138,-0.0001882999495524826,3.4011951377059574e-05,-4.958670228694876e-05,-0.0002705333754315888,-0.00027535187132105574,-6.783735228735267e-06,3.1756300273449198e-06,-5.9849862335343787e-05,8.239503854993432e-05,-1.6512419377857427e-05,3.576950349453271e-05
